region,contract,buyer,supplier,amount,award_date,start_date,end_date,link
Federal,COMPUTER SERVICES,Statistics Canada,Microsoft Canada Company,"$156,618","Nov 15, 2023","Nov 15, 2023","Mar 31, 2024",https://theijf.org/procurement/000013798_statcan
Federal,Client software related to Distributed Computing Environment (DCE),Public Services and Procurement Canada,Microsoft Canada Inc.,"$76,140","Jan 17, 2020","Jan 17, 2020","Mar 31, 2024",https://theijf.org/procurement/2bh20254c_pwgsc
Federal,"License/Maintenance fees for Client Software related to Distributed
Computing Environment (DCE)",Public Health Agency of Canada,MICROSOFT CANADA INC,"$47,350","Jul 31, 2023","Jul 31, 2023","Mar 31, 2024",https://theijf.org/procurement/r2023921_phac
Federal,LICENSE/MAINTENANCE FEES FOR NETWORKING SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$447,516","Oct 10, 2023","Oct 10, 2023","Mar 31, 2024",https://theijf.org/procurement/t8086_233501_tc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,MICROSOFT CANADA INC.,"$65,088","Feb 16, 2023","Feb 16, 2023","Mar 31, 2024",https://theijf.org/procurement/700701173_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,MICROSOFT CANADA INC.,"$11,571","May 10, 2023","May 10, 2023","Mar 31, 2024",https://theijf.org/procurement/700716792_ssc
Federal,License/Maintenance fees for Client Software,Shared Services Canada,MICROSOFT CANADA INC.,"$27,192","Aug 3, 2023","Aug 3, 2023","Mar 31, 2024",https://theijf.org/procurement/700733853_ssc
Federal,Client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$121,064","Aug 29, 2023","Aug 29, 2023","Mar 31, 2024",https://theijf.org/procurement/700737605_ssc
Federal,"Communications/Networking equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)",Shared Services Canada,MICROSOFT CANADA INC.,"$373,171","Mar 21, 2024","Mar 21, 2024","Mar 31, 2024",https://theijf.org/procurement/700772502_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$53,911","Sep 5, 2023","Sep 5, 2023","Mar 31, 2024",https://theijf.org/procurement/4002142_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$47,921","Sep 5, 2023","Sep 5, 2023","Mar 31, 2024",https://theijf.org/procurement/4002141_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$78,309","Jul 14, 2023","Jul 14, 2023","Mar 31, 2024",https://theijf.org/procurement/4002105_dfatd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Global Affairs Canada,Microsoft Corporation,"$929,195","Apr 28, 2023","Apr 28, 2023","Mar 31, 2024",https://theijf.org/procurement/4002064_dfatd
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$162,286","Jan 10, 2023","Jan 10, 2023","Mar 31, 2024",https://theijf.org/procurement/t8086_222972_tc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Public Service Commission of Canada,Microsoft Canada Inc.,"$63,959","Feb 20, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/r000135167_psc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Global Affairs Canada,Microsoft Corporation,"$20,840","Apr 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/4002063_dfatd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Microsoft,"$3,312,438","Mar 8, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/w8484_230403_roc_446_dnd
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Canada Revenue Agency,Microsoft Canada Inc.,"$25,842","Jun 6, 2022","Jul 1, 2022","Mar 31, 2024",https://theijf.org/procurement/2b22397108_cra
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Microsoft Canada Inc.,"$156,618","Jun 30, 2023","Jul 1, 2023","Mar 31, 2024",https://theijf.org/procurement/2b23458827_cra
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$574,875","Jan 9, 2023","Jan 9, 2023","Mar 31, 2024",https://theijf.org/procurement/2bs22864_esdc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$32,558","Feb 28, 2024","Feb 28, 2024","Mar 31, 2024",https://theijf.org/procurement/4500061403_dfo
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$188,630","Mar 26, 2024","Mar 26, 2024","Mar 31, 2024",https://theijf.org/procurement/4500064764_dfo
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$73,766","Nov 9, 2023","Nov 9, 2023","Mar 31, 2024",https://theijf.org/procurement/700751110_ssc
Federal,Client software related to distributed computing environment (DCE),Impact Assessment Agency of Canada,MICROSOFT CANADA INC.,"$162,932","May 10, 2023","May 10, 2023","Mar 31, 2024",https://theijf.org/procurement/80006075_iaac
Federal,License/Maintenance fees for application software (including COTS) ADDM and application development and delivery software,Canada Energy Regulator,Microsoft Canada Inc.,"$88,487","Apr 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/8057097_cer
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Privacy Commissioner of Canada,Microsoft Canada Inc.,"$278,430","Feb 22, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/p2300153_opc
Federal,Computer services,Health Canada,MICROSOFT CANADA INC,"$10,491","Jan 9, 2024","Dec 1, 2023","Mar 31, 2024",https://theijf.org/procurement/r23986841_hc
Federal,Computer services,Indigenous Services Canada,MICROSOFT CANADA INC.,"$53,351","Feb 20, 2024","Feb 20, 2024","Mar 31, 2024",https://theijf.org/procurement/r257734_isc
Federal,NETWORKING SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$58,859","Oct 12, 2023","Oct 12, 2023","Mar 31, 2024",https://theijf.org/procurement/t8086_233268_tc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$40,389","Dec 13, 2023","Dec 13, 2023","Mar 31, 2024",https://theijf.org/procurement/4002210_dfatd
Federal,Information technology services,Canadian Space Agency,MICROSOFT CANADA INC.,"$85,357","Sep 1, 2023","Sep 1, 2023","Mar 31, 2024",https://theijf.org/procurement/20230193_1_csa
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Energy Regulator,Microsoft Canada Inc.,"$99,555","Sep 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/23_0084_cer
Federal,Information technology and telecommunications consultants,Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$639,413","Apr 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/2406223629_tbs
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$20,496","Jun 23, 2023","Jun 23, 2023","Mar 31, 2024",https://theijf.org/procurement/4002090_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$21,350","Nov 10, 2023","Nov 10, 2023","Mar 31, 2024",https://theijf.org/procurement/4002171_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$26,029","Dec 13, 2023","Dec 13, 2023","Mar 31, 2024",https://theijf.org/procurement/4002211_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$324,898","Dec 13, 2023","Dec 13, 2023","Mar 31, 2024",https://theijf.org/procurement/4002212_dfatd
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE,Public Prosecution Service of Canada,MICROSOFT CANADA INC,"$18,720","Mar 12, 2024","Mar 12, 2024","Mar 31, 2024",https://theijf.org/procurement/4500152220_ppsc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$5,956,194","Mar 19, 2020","Mar 19, 2020","Mar 31, 2024",https://theijf.org/procurement/700507879_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$26,614","Jul 28, 2022","Jul 28, 2022","Mar 31, 2024",https://theijf.org/procurement/700664703_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Immigration and Refugee Board of Canada,MICROSOFT CANADA INC.,"$1,184,534","Jun 29, 2023","Jun 29, 2023","Mar 31, 2024",https://theijf.org/procurement/8057087_irb
Federal,Client software related to Distributed Computing Environment (DCE),Natural Sciences and Engineering Research Council of Canada,MICROSOFT CANADA INC.,"$23,961","Aug 18, 2023","Aug 18, 2023","Mar 31, 2024",https://theijf.org/procurement/r137920_nserc
Federal,Client software related to Distributed Computing Environment (DCE),Social Sciences and Humanities Research Council of Canada,MICROSOFT CANADA INC.,"$23,961","Aug 18, 2023","Aug 18, 2023","Mar 31, 2024",https://theijf.org/procurement/r137920_sshrc
Federal,Client software related to Distributed Computing Environment (DCE),Social Sciences and Humanities Research Council of Canada,MICROSOFT CANADA INC.,"$11,754","Aug 17, 2023","Aug 17, 2023","Mar 31, 2024",https://theijf.org/procurement/ras187647_sshrc
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE (INCLUDING COTS) AND APPLICATION DEVELOPMENT AND DELIVERY SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$1,428,221","May 8, 2023","May 8, 2023","Mar 31, 2024",https://theijf.org/procurement/t8086_230002_tc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Canadian Radio-television and Telecommunications Commission,MICROSOFT CANADA INC,"$148,893","Apr 1, 2022","Apr 1, 2022","Mar 31, 2024",https://theijf.org/procurement/8052823_crtc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$17,932","Jun 19, 2023","Jun 19, 2023","Mar 31, 2024",https://theijf.org/procurement/4002086_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$21,660","Nov 24, 2023","Nov 24, 2023","Mar 31, 2024",https://theijf.org/procurement/4002183_dfatd
Federal,LICENSE/MAINTENANCE FEES FOR APPLICATION SOFTWARE,Public Prosecution Service of Canada,MICROSOFT CANADA INC,"$67,800","Sep 27, 2023","Sep 27, 2023","Mar 31, 2024",https://theijf.org/procurement/4500150940_ppsc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Privacy Commissioner of Canada,Microsoft Canada Inc.,"$24,468","Mar 13, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/p2300156_opc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Office of the Information Commissioner of Canada,Microsoft Canada Inc.,"$67,706","Jan 26, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/p2300141_oic
Federal,LICENSE/MAINTENANCE FEES - SERVER OP.SYSTEM & UTIL,Public Prosecution Service of Canada,MICROSOFT CANADA INC,"$12,309","Aug 16, 2023","Aug 16, 2023","Mar 31, 2024",https://theijf.org/procurement/20230093ss_ppsc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,MICROSOFT CANADA INC.,"$1,028,757","Mar 22, 2024","Mar 22, 2024","Mar 31, 2024",https://theijf.org/procurement/s202406298_rcmp
Federal,Application software (including COTS) and application development and delivery software,Canada Revenue Agency,Microsoft Canada Inc.,"$44,127","Feb 9, 2023","Mar 1, 2023","Mar 31, 2024",https://theijf.org/procurement/2b23440117_cra
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canadian Institutes of Health Research,MICROSOFT CANADA INC.,"$484,944","Apr 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/23_0023a_cihr
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$24,595","Jun 23, 2023","Jun 23, 2023","Mar 31, 2024",https://theijf.org/procurement/4002091_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$43,320","Nov 28, 2023","Nov 28, 2023","Mar 31, 2024",https://theijf.org/procurement/4002194_dfatd
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$99,558","Mar 22, 2024","Mar 22, 2024","Mar 31, 2024",https://theijf.org/procurement/4002269_dfatd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Royal Canadian Mounted Police,MICROSOFT CANADA INC.,"$276,702","Mar 22, 2024","Mar 22, 2024","Mar 31, 2024",https://theijf.org/procurement/s202406299_rcmp
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,392,548","Jul 18, 2023","May 1, 2023","Mar 31, 2024",https://theijf.org/procurement/r000145841_esdc
Federal,Information technology and telecommunications consultants,Office of the Commissioner for Federal Judicial Affairs Canada,Microsoft (through SSC),"$78,845","Apr 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/4f001_23_001_fja
Federal,"
License/Maintenance fees for client software related to Distributed Computing Environment (DCE)",Office of the Commissioner for Federal Judicial Affairs Canada,Microsoft Corporation,"$16,950","Mar 27, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/4f001_23_004_fja
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$1,487,868","Sep 14, 2023","Sep 14, 2023","Mar 31, 2024",https://theijf.org/procurement/700740283_ssc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$84,180","Oct 12, 2023","Oct 12, 2023","Mar 31, 2024",https://theijf.org/procurement/700745319_ssc
Federal,INFORMATION TECHNOLOGY AND TELECOMMUNICATIONS CONSULTANTS,Transport Canada,MICROSOFT CANADA INC.,"$39,155","Dec 15, 2023","Dec 15, 2023","Mar 31, 2024",https://theijf.org/procurement/t8086_233620_tc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),"Immigration, Refugees and Citizenship Canada",MICROSOFT CANADA INC.,"$1,925,941","Apr 12, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/7119255_cic
Federal,License/Maintenance fees for client software related to Distributed Computing Environment,Canadian Centre for Occupational Health and Safety,MICROSOFT CANADA INC,"$72,274","Apr 4, 2023","Apr 4, 2023","Mar 31, 2024",https://theijf.org/procurement/po00001516_ccohs
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canadian Centre for Occupational Health and Safety,MICROSOFT CANADA INC,"$72,274","Apr 4, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/po00001523_ccohs
Federal,Information technology and telecommunications consultants,Canada Revenue Agency,Microsoft Canada Inc.,"$213,570","Jun 30, 2023","Jul 1, 2023","Mar 31, 2024",https://theijf.org/procurement/2b23457224_cra
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$1,695,776","Mar 15, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/2bscs23401_esdc
Federal,COMPUTER SERVICES,Statistics Canada,MICROSOFT CANADA INC.,"$830,485","May 1, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/000013570_statcan
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Library and Archives Canada,MICROSOFT CANADA INC,"$246,845","Mar 27, 2023","Apr 1, 2023","Mar 31, 2024",https://theijf.org/procurement/5z011_24_0006_lac
Federal,License/Maintenance fees for networking software,Social Sciences and Humanities Research Council of Canada,MICROSOFT CANADA INC.,"$189,048","May 5, 2023","May 5, 2023","Mar 31, 2024",https://theijf.org/procurement/r000143636_sshrc
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$27,188","Jul 20, 2023","Jul 20, 2023","Mar 31, 2024",https://theijf.org/procurement/80006137_nrcan
Federal,License/Maintenance fees for client software,Indigenous Services Canada,MICROSOFT CANADA INC.,"$570,552","Mar 22, 2023","Mar 22, 2023","Mar 31, 2024",https://theijf.org/procurement/r700433064_isc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Indigenous Services Canada,MICROSOFT CANADA INC.,"$661,031","Mar 21, 2024","Mar 21, 2024","Mar 31, 2024",https://theijf.org/procurement/r258389_isc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Shared Services Canada,MICROSOFT CANADA INC.,"$215,732","Mar 3, 2021","Mar 3, 2021","Mar 31, 2024",https://theijf.org/procurement/700565749_ssc
Federal,License/Maintenance fees for networking software,Natural Sciences and Engineering Research Council of Canada,MICROSOFT CANADA INC.,"$189,048","May 5, 2023","May 5, 2023","Mar 31, 2024",https://theijf.org/procurement/r000143636_nserc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Natural Resources Canada,MICROSOFT CANADA INC.,"$257,355","Jan 3, 2023","Jan 3, 2023","Mar 31, 2024",https://theijf.org/procurement/80005704_nrcan
Federal,NETWORKING SOFTWARE,Transport Canada,MICROSOFT CANADA INC.,"$19,476","Oct 16, 2023","Oct 16, 2023","Mar 31, 2024",https://theijf.org/procurement/t8086_233470_tc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Shared Services Canada,MICROSOFT CANADA INC.,"$42,958","Jun 20, 2023","Jun 20, 2023","Mar 31, 2024",https://theijf.org/procurement/700725999_ssc
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$153,318","Oct 27, 2023","Oct 27, 2023","Mar 30, 2024",https://theijf.org/procurement/4500056020_dfo
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$52,360","May 16, 2023","May 16, 2023","Mar 29, 2024",https://theijf.org/procurement/4500047020_dfo
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$141,603","Feb 8, 2024","Feb 8, 2024","Mar 29, 2024",https://theijf.org/procurement/4500061686_dfo
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$100,669","Jan 30, 2024","Jan 30, 2024","Mar 29, 2024",https://theijf.org/procurement/4500061086_dfo
Federal,Other business services not elsewhere specified,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$890,598","Mar 28, 2024","Mar 28, 2024","Mar 28, 2024",https://theijf.org/procurement/4500064887_dfo
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$110,376","Feb 20, 2024","Mar 1, 2024","Mar 28, 2024",https://theijf.org/procurement/2bscs25840_esdc
Federal,License/Maintenance fees for Client Software related to Distributed Computing Environment (DCE),Office of the Auditor General of Canada,MICROSOFT CANADA INC.,"$69,774","Mar 21, 2023","Mar 27, 2023","Mar 26, 2024",https://theijf.org/procurement/2233085_oag
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$332,278","Oct 3, 2023","Oct 14, 2023","Mar 15, 2024",https://theijf.org/procurement/2bscs24599_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$862,313","Jan 29, 2024","Feb 1, 2024","Mar 7, 2024",https://theijf.org/procurement/2bscs25396_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$153,643","Jan 29, 2024","Feb 1, 2024","Mar 7, 2024",https://theijf.org/procurement/2bscs25623_esdc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$17,660","Jan 29, 2024","Feb 1, 2024","Mar 7, 2024",https://theijf.org/procurement/2bscs25621_esdc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Treasury Board of Canada Secretariat,Microsoft Canada Inc.,"$130,284","Apr 1, 2022","Apr 1, 2022","Feb 29, 2024",https://theijf.org/procurement/2406222554_tbs
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Global Affairs Canada,Microsoft Corporation,"$678,000","Mar 16, 2023","Mar 16, 2023","Feb 29, 2024",https://theijf.org/procurement/4002048_dfatd
Federal,Client software related to Distributed Computing Environment (DCE),Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$10,688","Jul 14, 2022","May 30, 2022","Feb 28, 2024",https://theijf.org/procurement/n23_19581_nserc
Federal,Client software related to Distributed Computing Environment (DCE),Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$10,688","Jul 14, 2022","May 30, 2022","Feb 28, 2024",https://theijf.org/procurement/n23_19581_sshrc
Federal,"License/Maintenance fees for operating system and utility software related to servers, storage, peripherals and components",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$574,875","Dec 12, 2023","Feb 1, 2024","Feb 28, 2024",https://theijf.org/procurement/2bscs25282_esdc
Federal,"Rental of computer equipment related to production and operations (P&O) environment - All servers, storage, printers, etc. (includes all related parts and peripherals)",Employment and Social Development Canada,MICROSOFT CANADA INC.,"$5,748,750","Jul 10, 2023","Jul 1, 2023","Feb 28, 2024",https://theijf.org/procurement/2bscs24036_esdc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Microsoft Canada,"$112,819","Feb 23, 2023","Feb 23, 2023","Feb 22, 2024",https://theijf.org/procurement/so_19519_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$565,000","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17940_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$565,000","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17946_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$621,500","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17924_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$621,500","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17899_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$621,500","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17920_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft canada,"$565,000","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17834_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$621,500","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17898_dnd
Federal,Other professional services not elsewhere specified,National Defence,Microsoft Canada,"$621,500","Feb 16, 2023","Feb 16, 2023","Feb 15, 2024",https://theijf.org/procurement/so_17865_dnd
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,Canada Revenue Agency,Microsoft Canada Inc.,"$395,500","Oct 26, 2023","Oct 26, 2023","Feb 8, 2024",https://theijf.org/procurement/2b24469458_cra
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),Natural Resources Canada,MICROSOFT CANADA INC.,"$88,745","Jul 17, 2023","Jul 17, 2023","Jan 31, 2024",https://theijf.org/procurement/80006133_nrcan
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Veterans Affairs Canada,MICROSOFT CANADA,"$333,500","Jan 31, 2023","Feb 1, 2023","Jan 31, 2024",https://theijf.org/procurement/80005819_vac
Federal,Computer services (includes IT solutions/deliverables as well as IT managed services),National Research Council Canada,MICROSOFT CANADA INC.,"$212,704","Jan 10, 2024","Jan 10, 2024","Jan 30, 2024",https://theijf.org/procurement/ras230855_nrc
Federal,License/Maintenance fees for application software (including COTS) and application development and delivery software,National Defence,Miicrosoft Canada,"$2,333,727","Jan 19, 2023","Jan 19, 2023","Jan 18, 2024",https://theijf.org/procurement/roc_430_dnd
Federal,Information technology and telecommunications consultants,Employment and Social Development Canada,MICROSOFT CANADA INC.,"$566,827","Jul 20, 2023","Aug 14, 2023","Jan 15, 2024",https://theijf.org/procurement/2bscs24270_esdc
Federal,Information Technology and Telecommunications Consultants,Correctional Service of Canada,MICROSOFT CANADA INC,"$621,500","Jan 10, 2023","Jan 10, 2023","Jan 10, 2024",https://theijf.org/procurement/21118_23_4313132_csc
Federal,License/Maintenance fees for client software rel,Fisheries and Oceans Canada,MICROSOFT CANADA CO.,"$219,638","Jan 10, 2024","Nov 13, 2023","Nov 13, 2023",https://theijf.org/procurement/4500059858_dfo
Federal,Information technology and telecommunications consultants,National Defence,Microsoft Canada,"$621,500","Jan 3, 2023","Jan 3, 2023","Jan 2, 2024",https://theijf.org/procurement/so_18042_dnd
Federal,LICENSE/MAINTENANCE FEES FOR CLIENT SOFTWARE,Department of Justice Canada,MICROSOFT CANADA INC,"$445,350","Jul 13, 2023","Jul 13, 2023","Jan 1, 2024",https://theijf.org/procurement/ssc138875_jus
Federal,Info Technology and Telecomm Consultants,Public Health Agency of Canada,MICROSOFT CANADA,"$516,355","Jan 28, 2022","Jan 1, 2022","Dec 31, 2023",https://theijf.org/procurement/r211522_phac
Federal,Client software related to Distributed Computing Environment (DCE),Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$97,198","Mar 17, 2022","Mar 7, 2022","Dec 31, 2023",https://theijf.org/procurement/n22_19374_sshrc
Federal,Client software related to Distributed Computing Environment (DCE),Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$97,198","Mar 17, 2022","Mar 7, 2022","Dec 31, 2023",https://theijf.org/procurement/n22_19374_nserc
Federal,Purchase of Client Software,Statistics Canada,MICROSOFT CANADA INC.,"$1,553,562","Jan 1, 2023","Jan 1, 2023","Dec 31, 2023",https://theijf.org/procurement/000013491_statcan
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Canada Energy Regulator,Microsoft Canada Inc.,"$74,323","Oct 19, 2023","Oct 19, 2023","Dec 31, 2023",https://theijf.org/procurement/23_0094_cer
Federal,Client software related to Distributed Computing Environment (DCE),Natural Sciences and Engineering Research Council of Canada,Microsoft Canada Inc.,"$67,692","Feb 8, 2023","Jan 1, 2023","Dec 31, 2023",https://theijf.org/procurement/ns23_19966_nserc
Federal,License/Maintenance fees for client software related to Distributed Computing Environment (DCE),Privy Council Office,MICROSOFT,"$36,276","Mar 1, 2023","Mar 1, 2023","Dec 31, 2023",https://theijf.org/procurement/s20222552_pco
Federal,Client software related to Distributed Computing Environment (DCE),Social Sciences and Humanities Research Council of Canada,Microsoft Canada Inc.,"$158,544","Feb 8, 2023","Mar 31, 2023","Dec 31, 2023",https://theijf.org/procurement/ns23_20028_sshrc
